2,9,7,0.01,1.0,1.0,1.0,1.0,1.0,1.0,0.36601999999999996,1.36602,0.36601999999999996,1.36602,0.36601999999999996,1.36602,0.0,0.0,0.0,0.0,0.0,0.0
10,11,7,0.001,1.0,1.0,1.0,1.0,1.0,1.0,0.36601999999999996,1.36602,0.36601999999999996,1.36602,0.36601999999999996,1.36602,0.0,0.0,0.0,0.0,0.0,0.0
12,13,7,0.048180537,1.35035,0.42688000000000004,0.55115,0.20076,0.55115,0.20076,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.0,0.0,0.0,0.0,0.0,0.0
14,15,7,0.033677255,1.35035,0.42688000000000004,0.55115,0.20076,0.55115,0.20076,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.0,0.0,0.0,0.0,0.0,0.0
16,14,7,0.005203588,1.35035,0.42688000000000004,0.55115,0.20076,0.55115,0.20076,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.0,0.0,0.0,0.0,0.0,0.0
17,18,7,0.056743508,1.35035,0.42688000000000004,0.55115,0.20076,0.55115,0.20076,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.0,0.0,0.0,0.0,0.0,0.0
19,20,7,0.0030769459999999997,1.35035,0.42688000000000004,0.55115,0.20076,0.55115,0.20076,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.0,0.0,0.0,0.0,0.0,0.0
21,22,7,0.003282437,1.35035,0.42688000000000004,0.55115,0.20076,0.55115,0.20076,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.0,0.0,0.0,0.0,0.0,0.0
23,24,7,0.00721822,1.35035,0.42688000000000004,0.55115,0.20076,0.55115,0.20076,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.0,0.0,0.0,0.0,0.0,0.0
20,25,7,0.00406221,1.35035,0.42688000000000004,0.55115,0.20076,0.55115,0.20076,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.0,0.0,0.0,0.0,0.0,0.0
26,27,7,0.052078294000000004,1.35035,0.42688000000000004,0.55115,0.20076,0.55115,0.20076,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.0,0.0,0.0,0.0,0.0,0.0
28,17,7,0.004334939,1.35035,0.42688000000000004,0.55115,0.20076,0.55115,0.20076,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.0,0.0,0.0,0.0,0.0,0.0
29,12,7,0.003892028,1.35035,0.42688000000000004,0.55115,0.20076,0.55115,0.20076,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.0,0.0,0.0,0.0,0.0,0.0
30,16,7,0.007394721999999999,1.35035,0.42688000000000004,0.55115,0.20076,0.55115,0.20076,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.0,0.0,0.0,0.0,0.0,0.0
31,29,7,0.005839099,1.35035,0.42688000000000004,0.55115,0.20076,0.55115,0.20076,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.0,0.0,0.0,0.0,0.0,0.0
22,32,7,0.005085603,1.35035,0.42688000000000004,0.55115,0.20076,0.55115,0.20076,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.10171000000000001,0.5776899999999999,0.0,0.0,0.0,0.0,0.0,0.0
